"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
57453,57660,MAXSTADT,MOSELLE,LORRAINE,"Commune simple",277.0,784.0,0.3,"49.0463550894, 6.80405802458","{""type"": ""Polygon"", ""coordinates"": [[[6.800419690837405, 49.032179535883905], [6.795915508362393, 49.030683712941475], [6.787544306665285, 49.03378389933468], [6.779567752851061, 49.04175011258477], [6.779456704309109, 49.0483070232444], [6.802200158941495, 49.06020954933947], [6.82981034489794, 49.057351536334586], [6.825648795876483, 49.049031223736016], [6.828454477991658, 49.04288328810596], [6.800419690837405, 49.032179535883905]]]}",32559,453,14,3,57,41
71468,71670,SAINT-PIERRE-DE-VARENNES,SAONE-ET-LOIRE,BOURGOGNE,"Commune simple",402.0,2358.0,0.8,"46.84711079, 4.5090273934","{""type"": ""Polygon"", ""coordinates"": [[[4.503953420809905, 46.812905010965764], [4.49153670062214, 46.81452561290876], [4.5022547055659, 46.820239685765195], [4.500885019706685, 46.830469785292415], [4.486512531074852, 46.830782478122394], [4.475407053269462, 46.83735530476513], [4.472932846079572, 46.843852873540044], [4.477415124650486, 46.860464344703544], [4.470463905776445, 46.86942359729031], [4.48408360244062, 46.872409699414135], [4.49637150180511, 46.86754084022975], [4.520039997501748, 46.86687053310363], [4.538251474282569, 46.86593520029483], [4.53795420796822, 46.8591670567867], [4.553904845965719, 46.85137016589021], [4.54548297439271, 46.83775913992966], [4.516438735393399, 46.82595216740137], [4.511880152431847, 46.816808535511086], [4.503953420809905, 46.812905010965764]]]}",2101,468,13,1,71,26
71177,71480,DOMMARTIN-LES-CUISEAUX,SAONE-ET-LOIRE,BOURGOGNE,"Commune simple",202.0,1909.0,0.8,"46.4998326659, 5.28977666204","{""type"": ""Polygon"", ""coordinates"": [[[5.318149052766203, 46.48519574523639], [5.313236541402993, 46.47330511305113], [5.300921595256759, 46.476553558277146], [5.291460928655281, 46.47483390766866], [5.28250886682222, 46.4774633428733], [5.277218715620402, 46.49036063325227], [5.25791388743445, 46.488743812413816], [5.259209434134372, 46.50804978155011], [5.278006661394864, 46.52295474793328], [5.277872800113932, 46.52630846761821], [5.297334973120289, 46.5279190252986], [5.301041998485097, 46.5217458964103], [5.302743142750234, 46.515369811870016], [5.316362925828938, 46.502708225549405], [5.318149052766203, 46.48519574523639]]]}",9003,177,15,4,71,26
30274,30340,SAINT-JULIEN-LES-ROSIERS,GARD,LANGUEDOC-ROUSSILLON,"Commune simple",274.0,1415.0,3.0,"44.1899717344, 4.10039832397","{""type"": ""Polygon"", ""coordinates"": [[[4.110354708907344, 44.163468393211645], [4.097996897238631, 44.1659062035994], [4.085050925519624, 44.17492860630735], [4.085606152671657, 44.18762444199856], [4.083790078043395, 44.20456562072747], [4.075022796693975, 44.22003587517933], [4.083580938403492, 44.2231203912527], [4.086468108778295, 44.21699762087303], [4.091036762126975, 44.21634919180178], [4.092915485034605, 44.21316186575148], [4.105963556000077, 44.20899837459396], [4.118731487804113, 44.19452012800941], [4.123778078845247, 44.17766233094315], [4.117626868201599, 44.168264417383], [4.110354708907344, 44.163468393211645]]]}",33156,274,02,1,30,91
24248,24300,LUSSAS-ET-NONTRONNEAU,DORDOGNE,AQUITAINE,"Commune simple",182.0,2293.0,0.3,"45.5207501374, 0.580509528779","{""type"": ""Polygon"", ""coordinates"": [[[0.603165062053805, 45.494009929541946], [0.589716962605027, 45.491316576798425], [0.571874706530377, 45.49482383523407], [0.560402332624401, 45.50053899710119], [0.561759096591643, 45.506982861767305], [0.549183896502696, 45.511474808499415], [0.549481855479503, 45.518075918430256], [0.537444095060114, 45.52770452648137], [0.540297898356004, 45.536478843992654], [0.550195840852629, 45.53586632597241], [0.55643656356958, 45.53067793526279], [0.561401072487557, 45.53058764057168], [0.573675911140572, 45.5491597125158], [0.582970389946767, 45.55066635126357], [0.590576206973831, 45.54619012477537], [0.591915603780514, 45.536011753594764], [0.605373074016152, 45.53903815177507], [0.622996252371846, 45.53314233699768], [0.622094575351199, 45.52636665994743], [0.613200708972293, 45.52366453182143], [0.603862671086961, 45.5158351848567], [0.604780176801315, 45.509125165980905], [0.599310344594448, 45.50376519075917], [0.603165062053805, 45.494009929541946]]]}",9223,248,26,2,24,72
84111,84110,SAINT-MARCELLIN-LES-VAISON,VAUCLUSE,"PROVENCE-ALPES-COTE D'AZUR","Commune simple",284.0,353.0,0.3,"44.2371484247, 5.10190359879","{""type"": ""Polygon"", ""coordinates"": [[[5.112400756720966, 44.23130273699359], [5.096859631167127, 44.226558290055216], [5.089137539671259, 44.22938874734279], [5.095908425813479, 44.24827664706093], [5.114258260894044, 44.24418813557503], [5.112400756720966, 44.23130273699359]]]}",30093,111,21,3,84,93
59255,59268,FRESSIES,NORD,NORD-PAS-DE-CALAIS,"Commune simple",52.0,478.0,0.5,"50.2494910786, 3.18888373782","{""type"": ""Polygon"", ""coordinates"": [[[3.1868508332076, 50.23492815709171], [3.177976561266, 50.23532741788678], [3.174735675818759, 50.24142002400065], [3.171787594475089, 50.25149883339829], [3.182751485624633, 50.25889978446244], [3.195026827499024, 50.26045229233378], [3.21035755705448, 50.258900626225845], [3.207883381906788, 50.25327493636802], [3.203426242185003, 50.25235752882014], [3.20373914562621, 50.24659238392798], [3.189759506390933, 50.24154145423221], [3.1868508332076, 50.23492815709171]]]}",20244,255,14,2,59,31
33062,33910,BONZAC,GIRONDE,AQUITAINE,"Commune simple",30.0,747.0,0.8,"45.0072015945, -0.221528081748","{""type"": ""Polygon"", ""coordinates"": [[[-0.210831429488622, 45.0105850234934], [-0.205030712574493, 45.001569886743994], [-0.206927951306054, 44.99500012838758], [-0.22160343050685, 44.98673625535127], [-0.22511535380635, 44.98906749362969], [-0.224115307685128, 44.992430646583344], [-0.24375820204798, 45.00202426922463], [-0.236432980086237, 45.01109577650124], [-0.226219318425135, 45.017709349644], [-0.220203824574497, 45.03019304003784], [-0.212259615182168, 45.0317112318427], [-0.209175685663345, 45.02535714941518], [-0.215574564654848, 45.01619721116682], [-0.210831429488622, 45.0105850234934]]]}",23474,062,26,5,33,72
64272,64120,ILHARRE,PYRENEES-ATLANTIQUES,AQUITAINE,"Commune simple",67.0,1043.0,0.1,"43.4021965208, -1.03242626315","{""type"": ""Polygon"", ""coordinates"": [[[-1.048418843074783, 43.381957646557495], [-1.056388759707563, 43.39007265083377], [-1.052357915193877, 43.405798886352954], [-1.030566899442392, 43.419431373462324], [-1.017599258714975, 43.42291321644689], [-1.010282585803746, 43.40908691497182], [-1.009379462278495, 43.39613088067647], [-1.035624936680266, 43.389191749066896], [-1.03935808328364, 43.383251242479275], [-1.048418843074783, 43.381957646557495]]]}",24006,272,36,1,64,72
48135,48800,SAINT-ANDRE-CAPCEZE,LOZERE,LANGUEDOC-ROUSSILLON,"Commune simple",668.0,977.0,0.2,"44.4177897224, 3.94229613948","{""type"": ""Polygon"", ""coordinates"": [[[3.971719264578016, 44.42638202178532], [3.961483046802445, 44.4146965353381], [3.949240685232378, 44.409680305041256], [3.94931324612053, 44.40277481132963], [3.945338291063258, 44.40086447934004], [3.917546476761829, 44.405321636157446], [3.923659320717892, 44.42592214027201], [3.950639392613706, 44.43388497039847], [3.971719264578016, 44.42638202178532]]]}",24126,135,24,2,48,91
33429,33113,SAINT-LEGER-DE-BALSON,GIRONDE,AQUITAINE,"Commune simple",54.0,3787.0,0.3,"44.429710887, -0.441424293388","{""type"": ""Polygon"", ""coordinates"": [[[-0.39752236918742, 44.43196135831129], [-0.405623044018637, 44.411960738539236], [-0.414460094092239, 44.40904702353465], [-0.427907025228631, 44.39510473864526], [-0.432748644538261, 44.3953683089054], [-0.436397798871919, 44.39751601266098], [-0.458726192057533, 44.3947802694194], [-0.45886204848916, 44.398235989144005], [-0.467269271683399, 44.401098090498294], [-0.477114698997833, 44.41282557254299], [-0.476748252214657, 44.426497174187695], [-0.472000535944316, 44.43252187411039], [-0.484230229791022, 44.44099313307346], [-0.478166075669831, 44.45752119005415], [-0.455740179140812, 44.455352471526936], [-0.435998012843629, 44.465016507194505], [-0.431137310461584, 44.464744468969755], [-0.413729452956408, 44.452760647715515], [-0.409028315918509, 44.45365407597847], [-0.400096795524641, 44.446334381739774], [-0.410021434634383, 44.43571078353345], [-0.39752236918742, 44.43196135831129]]]}",11711,429,45,3,33,72
15071,15600,FOURNOULES,CANTAL,AUVERGNE,"Commune simple",467.0,720.0,0.1,"44.6727168149, 2.29310071298","{""type"": ""Polygon"", ""coordinates"": [[[2.274460530803101, 44.661213893486355], [2.26534129956974, 44.680474503890615], [2.283421282344401, 44.68269978931218], [2.305790133259706, 44.678025668827395], [2.314476592084336, 44.680726741362434], [2.324130165836935, 44.669154087261646], [2.308001341988245, 44.66340044485861], [2.286239533328085, 44.66644029636069], [2.274460530803101, 44.661213893486355]]]}",22768,071,10,1,15,83
16257,16250,PEREUIL,CHARENTE,POITOU-CHARENTES,"Commune simple",88.0,1714.0,0.4,"45.4794769617, -0.0231705697031","{""type"": ""Polygon"", ""coordinates"": [[[-0.016406744618135, 45.4623769756926], [-0.026002827559995, 45.4610551524288], [-0.040184520228703, 45.45181351313781], [-0.04245187934424, 45.468666243697], [-0.05007705575426, 45.487644352258364], [-0.05391346658419, 45.48961262166383], [-0.067436103287479, 45.48717113290574], [-0.065585642099283, 45.49170940678403], [-0.064552327120017, 45.49828895550255], [-0.05818196600759, 45.503139661393114], [-0.045122303057111, 45.50101662051136], [-0.04195809962491, 45.498696396405435], [-0.035447926632395, 45.494231836217615], [0.018592178620037, 45.483092069501986], [0.026833876749126, 45.474867433915165], [0.025768699596221, 45.47155918397565], [-0.016023457700321, 45.46569439316541], [-0.016406744618135, 45.4623769756926]]]}",33516,257,07,1,16,54
01246,01660,MEZERIAT,AIN,RHONE-ALPES,"Commune simple",204.0,1922.0,2.1,"46.2423102101, 5.04725416984","{""type"": ""Polygon"", ""coordinates"": [[[5.058287636680755, 46.22074044949245], [5.048539383025603, 46.219988640033996], [5.035358025766242, 46.223927505758496], [5.026099647587932, 46.221687725471256], [5.029712046230027, 46.235125992624745], [5.008575487764428, 46.24245508872251], [5.001986887093773, 46.2575509954408], [5.006454102409939, 46.262867937436056], [5.014862660003018, 46.26126015223631], [5.027124816624554, 46.26483468770272], [5.034787236465954, 46.256086536096944], [5.047717593570978, 46.250783215205594], [5.067038687995373, 46.253190312234224], [5.091512734462155, 46.250725361627765], [5.09560977512615, 46.235633694814155], [5.093985273154764, 46.2325288319396], [5.065923875236664, 46.231555601017874], [5.057567029911751, 46.224014339297774], [5.058287636680755, 46.22074044949245]]]}",9197,246,10,2,01,82
70218,70100,ESMOULINS,HAUTE-SAONE,FRANCHE-COMTE,"Commune simple",194.0,441.0,0.2,"47.4115991244, 5.55921608276","{""type"": ""Polygon"", ""coordinates"": [[[5.558639947046784, 47.40183612284243], [5.549566311948399, 47.40379176272621], [5.544184176869421, 47.412817240509526], [5.532945378993025, 47.42010572981466], [5.572538816628736, 47.417786596798365], [5.580422165296099, 47.41229795692316], [5.572592902726748, 47.404266273530475], [5.558639947046784, 47.40183612284243]]]}",32436,218,09,2,70,43
90062,90150,LARIVIERE,"TERRITOIRE DE BELFORT",FRANCHE-COMTE,"Commune simple",368.0,485.0,0.3,"47.6769376385, 6.99381327055","{""type"": ""Polygon"", ""coordinates"": [[[6.971916837869176, 47.6681431990647], [6.972100447551083, 47.66935360673201], [6.973675199593161, 47.67365295082908], [6.976734500770128, 47.67817211266976], [6.983860751663322, 47.68031755631972], [6.983602492113652, 47.68578777584855], [6.996297064350603, 47.68866177188704], [7.009740055623937, 47.687804675834435], [7.004999841899857, 47.67836909360541], [7.016281880278386, 47.67313305882027], [7.009178399890022, 47.66863654198428], [6.971916837869176, 47.6681431990647]]]}",8101,062,03,1,90,43
2B182,20226,OCCHIATANA,HAUTE-CORSE,CORSE,"Commune simple",322.0,1264.0,0.2,"42.59289857, 9.00608149281","{""type"": ""Polygon"", ""coordinates"": [[[9.02035009244036, 42.55187303267965], [9.008195951903275, 42.559356754715736], [9.004393337698545, 42.56896555352766], [8.999952558078501, 42.585300021244926], [8.98485180466047, 42.620481648871205], [8.9865939629863, 42.626974810515314], [8.98030656740998, 42.639337005487505], [8.987646893794912, 42.641125518099834], [9.00025382607399, 42.64175206909611], [8.998365283532266, 42.61360082829552], [9.006247429595026, 42.58978734597753], [9.01583118153563, 42.57755326372736], [9.038036142199502, 42.573331890511675], [9.031983296998398, 42.56129529237129], [9.02035009244036, 42.55187303267965]]]}",7187,182,05,5,2B,94
27367,27560,LIEUREY,EURE,HAUTE-NORMANDIE,"Commune simple",167.0,1838.0,1.4,"49.2331857585, 0.500797947975","{""type"": ""Polygon"", ""coordinates"": [[[0.536288718841507, 49.22132500637933], [0.525703215127106, 49.22243931493037], [0.499205241872934, 49.21098188535891], [0.488458278033231, 49.21148691123316], [0.48758224781977, 49.214823667352036], [0.471555941577359, 49.22331223370656], [0.470274461177315, 49.23322439290819], [0.459900046683518, 49.24030082171036], [0.458413964538082, 49.244820732685604], [0.457800182562997, 49.24808178881509], [0.466052402864097, 49.25182628608622], [0.484914183336531, 49.24991861498595], [0.488997692744218, 49.25183856620313], [0.543242229578056, 49.23941965389957], [0.549424447507619, 49.23389708773709], [0.538681074644746, 49.22356853096184], [0.536288718841507, 49.22132500637933]]]}",8370,367,33,2,27,23
50512,50750,SAINT-MARTIN-DE-BONFOSSE,MANCHE,BASSE-NORMANDIE,"Commune simple",114.0,1281.0,0.5,"49.0416813347, -1.17448957334","{""type"": ""Polygon"", ""coordinates"": [[[-1.19747370495767, 49.01980898774393], [-1.19810006184131, 49.03008824726799], [-1.214843933264914, 49.04740213191641], [-1.211100841835955, 49.04972160172504], [-1.192436976265692, 49.046260048650815], [-1.189125978393527, 49.04885184590409], [-1.193899597987566, 49.05824764978665], [-1.180742134220101, 49.06328971075293], [-1.168713307802684, 49.06331182544987], [-1.158615547208233, 49.04128696408279], [-1.146117558770602, 49.045825278372284], [-1.129765444966813, 49.029344503976965], [-1.13639763844503, 49.0292330756841], [-1.155515421999816, 49.02464654419772], [-1.174094652914917, 49.03569813475724], [-1.18421290211957, 49.035498782772926], [-1.19245990676643, 49.020281489056345], [-1.19747370495767, 49.01980898774393]]]}",20175,512,08,4,50,25
